date,kp_max,kp_mean,temperature_2m_max,temperature_2m_min,temperature_2m_mean,surface_pressure_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,daylight_duration
2017-10-09,2.0,0.33325,14.9,6.3,10.3,951.8,0.0,0.0,0.0,16.1,36.0,36489.77,40895.33
2017-10-10,2.0,0.4165,17.0,6.7,10.9,955.1,0.0,0.0,0.0,8.4,18.7,38858.23,40724.31
2017-10-11,4.667,4.000125,18.2,8.2,11.8,957.6,0.0,0.0,0.0,10.1,21.6,38757.13,40554.04
2017-10-12,5.0,3.8748750000000003,19.0,8.1,12.5,958.6,0.0,0.0,0.0,9.1,19.8,38657.18,40384.65
2017-10-13,5.667,4.208375,20.7,6.2,12.9,958.5,0.0,0.0,0.0,16.7,32.8,38253.89,40216.26
2017-10-14,5.0,4.04175,18.8,7.4,12.3,959.8,0.0,0.0,0.0,16.0,33.8,37986.47,40048.98
2017-10-15,5.333,3.5,19.4,7.2,12.3,962.4,0.0,0.0,0.0,10.2,21.2,37395.21,39882.95
2017-10-16,3.0,1.958375,21.5,7.7,13.5,962.6,0.0,0.0,0.0,10.9,15.8,37769.64,39718.17
2017-10-17,1.667,1.249875,21.7,9.7,14.3,961.6,0.0,0.0,0.0,10.1,14.0,37498.52,39553.35
2017-10-18,2.333,1.04175,22.0,9.9,14.2,957.2,0.0,0.0,0.0,9.6,16.6,37226.32,39388.24
2017-10-19,3.667,2.625,22.1,10.1,14.6,954.0,0.0,0.0,0.0,8.0,15.8,36303.83,39222.99
2017-10-20,3.667,1.708375,22.3,10.9,15.2,953.8,0.0,0.0,0.0,7.7,14.0,36678.12,39057.72
2017-10-21,3.0,2.0416250000000002,21.6,11.4,15.2,953.4,0.0,0.0,0.0,10.8,15.5,36401.93,38892.57
2017-10-22,3.0,1.29175,19.1,7.9,13.0,950.1,0.0,0.0,0.0,10.2,18.7,36000.0,38727.68
2017-10-23,2.333,1.04175,14.5,9.9,11.5,941.9,8.8,8.8,0.0,18.1,46.8,14795.69,38563.17
2017-10-24,4.667,2.875125,9.3,5.8,7.5,940.9,13.0,13.0,0.0,15.3,40.0,0.0,38399.21
2017-10-25,4.667,3.291625,8.9,4.4,6.5,956.1,8.9,8.9,0.0,8.3,17.3,0.0,38235.93
2017-10-26,4.333,3.041625,14.5,1.6,7.1,959.9,0.0,0.0,0.0,10.2,25.2,36000.0,38073.48
2017-10-27,2.0,1.0415,17.6,5.1,10.5,951.6,0.0,0.0,0.0,10.0,17.6,36000.0,37912.01
2017-10-28,2.0,1.25,11.9,5.0,8.3,946.5,6.8,6.8,0.0,25.4,52.9,26854.21,37751.66
2017-10-29,1.667,0.583375,13.0,5.0,8.8,941.5,0.8,0.8,0.0,27.1,53.3,32311.0,37592.61
2017-10-30,1.0,0.375,9.1,3.4,6.2,946.9,0.5,0.5,0.0,26.4,54.0,35700.45,37435.0
2017-10-31,1.667,0.416625,7.2,2.0,4.4,956.9,0.0,0.0,0.0,20.3,41.0,35759.34,37278.99
2017-11-01,1.333,0.583375,8.5,0.2,4.0,958.8,0.0,0.0,0.0,12.6,28.1,35518.45,37124.76
2017-11-02,3.0,1.83325,13.0,1.0,5.9,955.3,0.0,0.0,0.0,6.7,16.9,35607.67,36972.48
2017-11-03,3.333,1.95825,13.2,4.6,7.7,950.5,1.0,1.0,0.0,10.9,21.2,14256.77,36822.31
2017-11-04,1.333,0.791625,11.1,3.4,6.9,954.5,0.2,0.2,0.0,10.0,19.8,27014.01,36674.43
2017-11-05,0.667,0.20825000000000002,11.0,3.0,6.4,954.8,0.0,0.0,0.0,8.6,18.0,34689.1,36528.88
2017-11-06,0.667,0.125,12.0,0.7,5.3,952.2,0.0,0.0,0.0,13.1,29.2,35305.26,36384.3
2017-11-07,6.333,3.8335,11.4,3.2,6.6,955.3,0.0,0.0,0.0,16.2,34.9,33403.41,36240.43
2017-11-08,6.333,4.624875,9.3,7.3,7.8,954.2,5.1,5.1,0.0,17.2,35.3,72.29,36097.43
2017-11-09,3.667,3.333375,12.4,4.5,7.9,954.7,0.1,0.1,0.0,8.3,18.4,33840.44,35955.45
2017-11-10,4.0,3.41675,11.9,3.3,7.0,955.4,0.0,0.0,0.0,7.0,18.0,34582.88,35814.67
2017-11-11,3.0,1.70825,12.0,3.4,7.1,950.8,1.2,1.2,0.0,9.9,23.0,14956.75,35675.23
2017-11-12,2.333,1.29175,16.8,3.7,8.6,946.5,0.3,0.3,0.0,10.8,19.4,33125.04,35537.31
2017-11-13,2.333,1.4165,15.1,5.4,9.7,940.6,0.2,0.2,0.0,11.3,22.3,20392.83,35401.07
2017-11-14,3.0,2.5,14.1,7.9,10.4,947.2,0.1,0.1,0.0,9.4,21.2,27346.65,35266.69
2017-11-15,3.333,2.541625,10.5,8.0,8.7,955.5,1.1,1.1,0.0,17.8,35.6,0.0,35134.35
2017-11-16,4.333,2.6666250000000002,9.7,7.0,8.4,956.8,1.5,1.5,0.0,22.9,45.4,0.0,35004.23
2017-11-17,2.333,1.125,8.2,5.8,6.9,953.9,2.1,2.1,0.0,13.6,26.6,0.0,34876.51
2017-11-18,2.0,1.62525,9.3,6.3,7.2,950.1,0.7,0.7,0.0,8.4,19.1,0.0,34751.37
2017-11-19,2.333,1.041625,7.2,4.9,6.3,946.8,0.4,0.4,0.0,11.6,24.1,1799.25,34629.01
2017-11-20,3.667,1.249875,6.7,1.3,3.1,947.9,9.0,6.3,1.89,19.1,41.4,22901.73,34509.62
2017-11-21,5.0,3.91675,8.0,0.6,3.9,952.8,0.0,0.0,0.0,18.0,36.0,25821.84,34393.4
2017-11-22,3.0,2.333375,12.1,1.2,5.3,952.2,0.0,0.0,0.0,11.7,24.1,21179.12,34280.54
2017-11-23,2.667,2.083375,11.7,4.2,7.0,954.4,0.0,0.0,0.0,6.1,14.4,32212.06,34171.26
2017-11-24,3.333,1.874875,10.2,2.3,5.7,955.1,0.0,0.0,0.0,6.2,15.1,31966.05,34065.74
2017-11-25,3.333,1.291625,7.4,-0.1,2.6,954.6,0.7,0.7,0.0,12.6,24.5,31869.48,33964.07
2017-11-26,1.0,0.500125,8.8,-0.8,2.5,950.0,1.5,1.5,0.0,11.9,25.2,31858.41,33865.14
2017-11-27,2.0,1.166625,3.9,-0.2,1.5,948.1,28.6,9.8,13.16,16.7,31.7,0.0,33768.74
2017-11-28,3.333,1.541625,0.4,-5.5,-0.9,948.2,5.4,0.0,3.78,18.4,34.9,1526.34,33674.99
2017-11-29,2.0,1.083375,0.6,-6.5,-4.2,948.6,0.0,0.0,0.0,13.1,18.0,31757.33,33584.02
2017-11-30,4.0,2.208125,4.6,-6.9,0.0,943.0,1.0,1.0,0.0,15.6,28.8,22367.26,33495.95
2017-12-01,2.667,1.666625,7.7,3.2,5.5,943.4,22.5,22.5,0.0,9.6,18.7,0.0,33410.92
2017-12-02,2.333,0.58325,5.4,2.1,3.9,947.3,19.7,19.7,0.0,9.3,28.8,1841.85,33329.05
2017-12-03,0.667,0.16662500000000002,9.1,2.4,5.2,949.4,8.4,8.4,0.0,13.8,37.8,24825.63,33250.48
2017-12-04,4.0,1.916625,3.1,-2.2,0.8,955.2,1.7,0.2,1.05,18.0,36.4,29622.43,33175.34
2017-12-05,5.0,3.958375,2.6,-3.7,-0.9,959.2,0.0,0.0,0.0,22.4,45.0,30763.4,33103.76
2017-12-06,4.0,2.9166250000000002,4.3,-2.0,1.4,961.9,0.0,0.0,0.0,23.9,49.3,27067.36,33035.86
2017-12-07,3.333,2.2915,9.2,-1.9,2.5,959.9,0.0,0.0,0.0,14.0,29.5,31645.4,32971.8
2017-12-08,2.0,1.25,11.4,0.6,3.9,955.0,0.0,0.0,0.0,10.2,23.0,31641.89,32911.69
2017-12-09,1.667,0.75,12.1,-2.3,3.2,944.2,0.1,0.1,0.0,14.6,27.4,31640.69,32855.66
2017-12-10,1.333,0.5,2.9,-8.7,-0.8,946.8,4.1,0.8,2.31,21.8,43.9,28041.82,32803.86
2017-12-11,3.333,2.2498750000000003,9.8,-11.4,-0.9,949.3,0.0,0.0,0.0,14.2,23.4,30425.8,32756.39
2017-12-12,4.0,2.58325,12.7,-4.3,4.1,951.2,0.0,0.0,0.0,13.6,18.0,31651.01,32713.41
2017-12-13,2.667,1.458375,11.7,3.6,6.1,951.2,0.0,0.0,0.0,11.1,18.0,28800.0,32675.03
2017-12-14,2.667,0.791625,12.0,3.0,6.6,946.8,2.0,2.0,0.0,11.1,19.4,30043.16,32641.38
2017-12-15,1.333,0.70825,10.7,2.4,5.6,945.0,1.4,1.4,0.0,12.7,26.6,20037.68,32612.53
2017-12-16,2.0,0.625125,14.4,3.5,7.3,939.3,11.9,11.9,0.0,18.9,36.0,25161.14,32588.14
2017-12-17,4.667,3.5835,4.4,1.2,2.4,945.6,24.2,23.0,0.84,10.0,18.7,0.0,32568.09
2017-12-18,4.333,2.875,2.3,-1.3,0.6,951.3,0.8,0.1,0.49,12.3,24.1,10466.98,32552.37
2017-12-19,2.333,1.125,0.8,-2.9,-1.2,957.9,2.1,0.0,1.47,16.3,32.4,802.31,32540.98
2017-12-20,2.0,1.29175,-0.3,-4.9,-3.2,962.7,0.0,0.0,0.0,12.2,25.9,31789.35,32533.9
2017-12-21,1.0,0.45837500000000003,-0.1,-6.5,-3.4,963.6,0.0,0.0,0.0,13.7,28.8,31818.77,32531.13
2017-12-22,1.0,0.249875,1.8,-6.6,-3.5,959.9,0.0,0.0,0.0,10.0,22.7,31850.63,32532.64
2017-12-23,2.667,1.125125,4.2,-4.2,-0.7,956.8,0.2,0.0,0.14,16.3,36.4,19990.41,32538.43
2017-12-24,3.333,2.458125,7.1,-0.5,3.5,956.7,0.3,0.3,0.0,25.6,51.5,23501.26,32548.46
2017-12-25,3.0,2.083375,11.3,1.5,5.6,958.6,0.0,0.0,0.0,10.5,25.2,31931.06,32562.73
2017-12-26,3.667,2.2501249999999997,10.6,0.5,4.4,954.2,0.0,0.0,0.0,9.8,21.6,31950.18,32581.2
2017-12-27,2.667,1.833375,10.6,-0.9,3.2,946.1,0.0,0.0,0.0,12.1,23.0,31973.52,32603.85
2017-12-28,1.667,1.166625,10.1,-1.1,3.4,937.1,0.9,0.9,0.0,14.9,31.7,19588.64,32630.65
2017-12-29,2.333,0.875,7.8,1.5,3.7,939.2,3.3,3.3,0.0,13.5,25.9,18193.37,32661.57
2017-12-30,1.667,0.70825,3.4,-2.8,0.5,947.5,0.4,0.4,0.0,16.2,31.3,32068.56,32696.58
2017-12-31,2.0,0.624875,7.4,-4.2,0.6,952.4,0.0,0.0,0.0,9.8,18.7,27514.79,32735.64
2018-01-01,3.667,2.20825,11.8,-0.6,4.6,949.9,0.0,0.0,0.0,10.0,23.8,32152.44,32778.72
2018-01-02,2.0,1.125125,9.5,-0.7,3.2,942.0,2.5,2.5,0.0,11.9,24.1,25131.57,32825.79
2018-01-03,1.0,0.5,5.6,-2.0,2.5,944.5,0.1,0.1,0.0,18.2,36.4,26969.51,32876.8
2018-01-04,1.333,0.625,4.5,-2.1,1.4,941.7,2.4,1.0,0.98,15.2,31.3,8836.41,32931.78
2018-01-05,2.0,1.16675,7.3,-1.5,2.1,946.5,0.0,0.0,0.0,11.0,22.7,28838.42,32991.36
2018-01-06,1.333,0.374875,9.5,-1.8,3.1,951.8,0.0,0.0,0.0,11.9,24.5,32281.94,33055.55
2018-01-07,1.0,0.375,12.0,-1.1,4.4,957.2,0.0,0.0,0.0,12.1,19.8,32291.43,33124.2
2018-01-08,3.667,1.91675,9.0,0.4,4.8,962.7,0.0,0.0,0.0,9.1,17.6,23366.15,33197.15
2018-01-09,3.667,2.083375,10.2,1.7,4.8,963.6,0.0,0.0,0.0,19.7,38.9,23781.21,33274.24
2018-01-10,1.667,0.83325,4.3,1.6,2.5,956.4,0.3,0.3,0.0,14.6,31.3,0.0,33355.29
2018-01-11,1.0,0.416625,5.8,1.4,3.3,947.0,0.0,0.0,0.0,11.5,22.3,6959.4,33440.15
2018-01-12,1.333,0.791625,6.0,2.2,3.8,951.8,0.6,0.6,0.0,10.3,19.8,10812.16,33528.66
2018-01-13,3.0,1.45825,2.8,-1.8,0.8,956.7,1.5,0.7,0.56,17.2,36.0,170.14,33620.65
2018-01-14,4.667,2.333375,-0.5,-3.1,-2.1,959.3,0.6,0.0,0.42,17.8,37.4,6792.24,33715.97
2018-01-15,3.667,2.000125,-0.4,-4.3,-3.0,958.8,3.0,0.0,2.1,18.0,35.3,9775.43,33814.45
2018-01-16,2.0,0.958375,6.4,-4.6,-0.7,949.4,2.1,0.0,1.47,14.3,27.7,31267.28,33915.94
2018-01-17,0.667,0.16662500000000002,9.2,-2.9,2.4,934.9,8.5,8.5,0.0,24.6,62.6,23923.26,34020.29
2018-01-18,0.333,0.208125,2.6,-3.8,0.4,941.1,0.8,0.6,0.14,33.5,68.0,29391.56,34127.33
2018-01-19,2.667,1.79175,10.0,-4.6,1.6,946.3,0.0,0.0,0.0,10.8,23.8,32400.0,34236.92
2018-01-20,3.0,1.66675,6.5,-0.7,2.0,945.3,9.1,4.1,3.5,15.8,30.2,13040.37,34348.92
2018-01-21,3.0,2.04175,4.1,-4.0,-0.5,942.3,1.1,0.2,0.7,16.6,36.0,16357.57,34463.15
2018-01-22,3.333,2.41675,1.6,-2.6,-0.5,943.4,7.2,0.0,5.04,19.0,37.1,0.0,34579.51
2018-01-23,2.0,0.999875,-0.8,-7.1,-3.9,953.5,0.0,0.0,0.0,9.7,19.1,32400.0,34697.81
2018-01-24,4.0,1.541625,-0.5,-7.7,-3.6,964.3,0.4,0.0,0.35,8.3,16.2,17878.61,34818.08
2018-01-25,3.0,2.20825,0.8,-7.5,-4.4,962.8,0.0,0.0,0.0,8.3,14.0,32700.01,34941.56
2018-01-26,3.0,1.66675,2.6,-8.2,-3.4,959.1,0.0,0.0,0.0,14.2,19.8,33009.81,35068.41
2018-01-27,2.667,1.41675,4.8,-7.2,-1.1,962.7,0.0,0.0,0.0,13.0,19.1,32967.19,35198.43
2018-01-28,1.667,0.833375,8.3,-4.0,0.9,965.1,0.0,0.0,0.0,11.5,22.7,33273.49,35331.43
2018-01-29,1.0,0.666625,11.1,-4.1,2.3,962.8,0.0,0.0,0.0,13.0,26.6,32880.83,35467.2
2018-01-30,2.333,0.791625,13.3,0.7,5.1,958.6,0.0,0.0,0.0,18.2,39.2,33532.16,35605.55
2018-01-31,2.667,1.416625,8.9,-2.5,2.3,957.5,0.0,0.0,0.0,12.2,17.6,32793.37,35746.28
2018-02-01,2.667,0.833125,10.9,-3.2,2.4,949.9,0.0,0.0,0.0,12.8,24.8,33786.25,35889.2
2018-02-02,2.0,0.708375,12.1,0.6,4.8,947.1,0.5,0.5,0.0,13.0,42.5,24149.62,36034.13
2018-02-03,1.667,0.7915,16.3,3.0,8.0,941.0,2.5,2.5,0.0,16.8,35.3,28827.49,36180.9
2018-02-04,2.333,0.70825,8.5,1.4,6.0,943.3,13.1,13.1,0.0,17.6,37.1,15280.74,36329.31
2018-02-05,3.0,1.875,6.5,-1.6,1.8,954.7,0.0,0.0,0.0,13.9,25.9,33256.59,36479.2
2018-02-06,2.333,1.124875,7.3,-3.6,1.3,954.2,0.0,0.0,0.0,15.1,35.6,32869.62,36630.4
2018-02-07,1.667,0.5,5.3,0.8,2.3,951.8,0.1,0.1,0.0,17.5,37.4,28898.21,36782.75
2018-02-08,1.333,0.541625,10.6,-0.1,4.2,945.9,4.1,4.1,0.0,10.5,29.2,27838.89,36936.06
2018-02-09,2.667,0.916625,8.7,-0.0,3.4,948.6,0.0,0.0,0.0,16.6,34.6,35112.51,37090.2
2018-02-10,2.333,1.5415,6.3,-1.3,2.1,945.0,3.3,2.7,0.42,18.7,38.9,7991.79,37245.0
2018-02-11,0.667,0.33325000000000005,2.0,-1.8,0.5,940.5,4.6,0.4,2.94,11.3,22.3,523.45,37400.31
2018-02-12,1.667,0.75,5.5,-2.8,0.7,944.8,0.0,0.0,0.0,7.6,19.4,24827.29,37555.97
2018-02-13,0.667,0.416625,6.6,-3.2,0.7,945.8,2.1,1.0,0.77,16.2,35.3,21734.03,37711.98
2018-02-14,1.333,0.416625,3.2,-3.0,1.1,942.5,4.7,3.5,0.84,21.3,42.8,10074.66,37869.74
2018-02-15,4.667,2.083375,3.9,-5.0,-1.1,951.9,0.0,0.0,0.0,9.0,19.4,28011.16,38029.49
2018-02-16,2.333,1.7915,6.4,-3.3,1.1,957.6,0.0,0.0,0.0,7.8,21.6,35665.92,38191.07
2018-02-17,3.667,2.375,9.0,-2.7,2.4,957.3,0.0,0.0,0.0,12.0,16.9,37014.99,38354.3
2018-02-18,4.0,2.70825,6.6,-1.5,2.3,953.0,1.8,1.8,0.0,11.9,26.3,21839.97,38519.03
2018-02-19,4.0,2.91675,4.1,1.1,2.5,952.2,6.5,6.2,0.21,15.8,30.6,0.0,38685.1
2018-02-20,2.667,0.749875,4.1,0.4,1.7,948.8,0.0,0.0,0.0,20.3,43.2,18182.55,38852.37
2018-02-21,2.0,0.541625,5.1,1.7,2.8,945.8,0.9,0.9,0.0,22.7,46.8,18486.63,39020.68
2018-02-22,3.667,2.16675,5.0,2.0,3.2,946.0,1.1,1.1,0.0,18.7,38.5,10409.29,39189.88
2018-02-23,4.333,2.75,5.8,1.5,3.0,948.3,0.0,0.0,0.0,20.9,45.0,29187.84,39359.84
2018-02-24,3.333,1.749875,6.2,1.0,2.8,945.1,0.3,0.3,0.0,14.6,29.9,23322.02,39530.4
2018-02-25,2.0,0.833375,1.6,-4.1,-1.7,947.2,4.7,0.2,3.15,11.1,25.9,6527.49,39701.43
2018-02-26,3.0,1.583375,-4.2,-10.7,-7.5,942.8,13.3,0.0,9.31,18.3,37.4,0.0,39872.79
2018-02-27,5.333,2.7498750000000003,-1.7,-11.4,-7.4,939.5,2.5,0.0,1.75,19.0,37.8,26141.1,40044.36
2018-02-28,2.333,1.541625,-5.0,-13.9,-8.1,944.7,5.5,0.0,3.85,18.6,36.4,25451.0,40215.98
2018-03-01,2.667,1.375125,-3.4,-16.0,-10.2,951.6,0.0,0.0,0.0,14.2,27.0,32148.16,40387.53
2018-03-02,2.667,0.70825,1.7,-9.8,-3.9,940.4,3.8,3.0,0.56,16.4,54.4,1553.11,40558.88
2018-03-03,2.667,1.375,13.4,-0.8,4.3,934.1,3.2,3.2,0.0,13.3,42.1,38798.67,40729.91
2018-03-04,2.667,1.375125,8.6,0.8,4.3,937.8,6.8,6.8,0.0,12.1,26.6,4569.65,40900.48
2018-03-05,1.333,1.083125,4.8,0.4,1.9,942.2,0.5,0.5,0.0,21.1,43.2,14409.28,41070.6
2018-03-06,2.0,1.041875,12.2,0.9,4.9,936.4,1.5,1.5,0.0,16.1,47.9,20273.82,41241.57
2018-03-07,2.667,0.625,15.1,1.7,8.2,936.4,0.3,0.3,0.0,16.9,46.8,39600.0,41413.64
2018-03-08,1.667,0.791625,9.3,4.1,6.6,940.6,3.2,3.2,0.0,16.1,32.0,2979.38,41586.69
2018-03-09,4.333,2.0,12.6,0.1,6.6,950.1,0.0,0.0,0.0,13.5,27.0,39600.0,41760.6
2018-03-10,4.0,2.375,15.8,1.5,7.8,950.1,0.0,0.0,0.0,9.3,24.1,36964.81,41935.24
2018-03-11,2.333,1.0415,16.2,4.9,9.7,948.3,0.0,0.0,0.0,10.7,19.1,39600.0,42110.51
2018-03-12,1.0,0.416625,19.8,3.6,10.5,943.9,1.0,1.0,0.0,14.6,35.3,37540.68,42286.29
2018-03-13,1.0,0.583375,12.6,3.9,7.8,939.8,15.1,15.1,0.0,19.7,42.5,24594.9,42462.45
2018-03-14,4.0,1.75,11.9,3.2,7.0,943.0,2.9,2.9,0.0,14.1,29.9,25381.93,42638.88
2018-03-15,4.0,2.833375,12.3,2.8,6.5,945.0,0.7,0.7,0.0,10.7,27.4,31122.81,42815.47
2018-03-16,4.333,3.25,11.5,3.9,6.7,943.6,2.2,2.2,0.0,13.4,27.7,8162.39,42992.1
2018-03-17,4.333,2.6666250000000002,20.2,4.1,10.7,937.6,0.2,0.2,0.0,16.4,34.6,36834.71,43168.66
2018-03-18,6.0,3.0,12.4,4.8,8.6,933.9,11.8,11.8,0.0,17.7,37.4,4121.53,43345.04
2018-03-19,4.333,2.625,6.2,1.1,3.7,938.8,9.5,7.1,1.68,24.4,48.6,7780.93,43521.11
2018-03-20,3.0,1.458125,9.5,-0.3,4.4,940.0,8.7,1.0,5.39,15.0,35.6,32633.68,43696.78
2018-03-21,2.0,0.916625,10.5,1.3,4.9,947.1,7.7,7.7,0.0,16.8,49.3,20590.19,43871.92
2018-03-22,3.0,1.458375,1.2,-2.2,-0.8,949.4,7.4,0.0,5.25,19.3,50.8,102.67,44046.42
2018-03-23,4.0,2.79175,1.7,-4.4,-1.7,935.8,4.7,0.0,3.29,18.7,51.8,21800.31,44220.15
2018-03-24,2.667,2.0,2.2,-5.5,-1.9,938.5,5.8,0.0,4.06,11.1,24.5,16587.6,44393.02
2018-03-25,4.0,3.041625,5.9,-2.5,1.0,946.6,0.5,0.4,0.07,18.7,38.9,35129.03,44565.01
2018-03-26,3.0,2.375,7.8,1.5,4.6,944.1,2.1,2.1,0.0,16.7,33.8,8556.05,44737.34
2018-03-27,3.0,1.791625,8.3,2.2,4.8,945.6,1.5,1.5,0.0,14.0,28.8,12507.06,44910.23
2018-03-28,0.667,0.33325000000000005,9.7,-1.8,4.0,946.7,0.0,0.0,0.0,11.4,22.3,41818.01,45083.58
2018-03-29,1.667,0.8335,13.4,-0.6,5.4,946.4,0.0,0.0,0.0,10.6,16.9,41183.19,45257.3
2018-03-30,2.333,1.083375,18.0,0.5,8.3,949.7,0.0,0.0,0.0,12.3,22.7,41961.47,45431.27
2018-03-31,2.667,1.41675,21.3,4.0,10.8,946.3,0.0,0.0,0.0,14.4,35.6,29916.19,45605.38
2018-04-01,1.333,1.124875,14.3,5.7,8.9,937.4,6.6,6.6,0.0,20.6,47.9,28958.52,45779.54
2018-04-02,1.667,1.166625,12.7,1.4,7.0,948.3,0.0,0.0,0.0,19.6,42.1,44845.31,45953.64
2018-04-03,2.0,0.58325,17.3,3.7,9.3,954.8,0.0,0.0,0.0,9.8,25.2,45391.99,46127.56
2018-04-04,1.667,1.04175,21.1,2.8,11.1,953.5,0.0,0.0,0.0,11.4,25.9,45241.28,46301.2
2018-04-05,3.0,1.833375,19.2,6.8,12.9,948.7,0.9,0.9,0.0,12.1,26.3,31614.78,46474.46
2018-04-06,1.667,0.7917500000000001,12.9,8.6,11.2,948.1,8.4,8.4,0.0,9.9,20.5,0.0,46647.2
2018-04-07,2.0,0.916625,16.0,7.9,10.9,954.5,0.2,0.2,0.0,11.3,27.4,34178.72,46819.33
2018-04-08,2.333,1.166625,18.4,6.3,11.6,955.5,0.0,0.0,0.0,14.3,32.0,46443.19,46990.73
2018-04-09,4.333,2.208125,21.3,5.4,12.7,951.5,0.0,0.0,0.0,13.3,28.4,46605.86,47161.28
2018-04-10,4.0,3.125,21.7,6.3,13.4,948.0,0.0,0.0,0.0,9.4,22.3,46673.81,47330.86
2018-04-11,4.333,2.166625,21.2,10.6,15.2,945.7,0.0,0.0,0.0,10.0,20.5,46476.18,47499.34
2018-04-12,3.0,2.0,23.8,11.1,16.1,946.8,0.0,0.0,0.0,14.7,31.3,46800.0,47666.62
2018-04-13,3.667,1.91675,22.8,8.6,15.1,949.2,0.0,0.0,0.0,13.6,29.2,46800.0,47832.54
2018-04-14,2.0,1.33325,22.7,10.8,16.4,954.8,0.0,0.0,0.0,10.8,23.8,46397.16,47997.12
2018-04-15,2.333,1.29175,19.5,10.1,14.7,956.2,0.2,0.2,0.0,19.6,39.2,30019.82,48161.49
2018-04-16,1.0,0.45825,15.7,9.3,12.3,952.9,0.6,0.6,0.0,14.2,30.6,12439.8,48325.89
2018-04-17,1.0,0.5835,19.9,8.1,12.9,952.8,2.2,2.2,0.0,12.5,28.1,38782.49,48490.19
2018-04-18,2.0,1.291875,19.2,9.6,13.9,958.4,0.0,0.0,0.0,11.4,27.4,45042.89,48654.29
2018-04-19,1.0,0.33337500000000003,20.6,8.2,14.1,958.9,0.0,0.0,0.0,12.5,27.0,46693.81,48818.08
2018-04-20,6.0,4.624875,16.6,10.7,13.4,954.7,1.2,1.2,0.0,13.8,28.4,46800.0,48981.44
2018-04-21,3.333,2.541625,19.7,5.8,12.5,956.2,0.0,0.0,0.0,10.7,24.1,46800.0,49144.24
2018-04-22,1.667,1.208375,23.6,9.9,15.6,952.4,0.0,0.0,0.0,11.3,22.3,46800.0,49306.37
2018-04-23,3.0,1.41675,24.9,11.7,17.6,951.1,0.0,0.0,0.0,10.5,19.8,46800.0,49467.7
2018-04-24,2.0,0.95825,25.3,12.9,18.3,951.8,0.0,0.0,0.0,7.0,20.5,45382.4,49628.11
2018-04-25,2.0,0.916625,24.5,10.9,17.5,951.9,0.3,0.3,0.0,10.0,24.1,46800.0,49787.46
2018-04-26,1.667,0.9167500000000001,24.0,12.9,18.0,949.6,0.0,0.0,0.0,13.1,27.7,46800.0,49945.62
2018-04-27,2.667,1.208375,22.6,11.3,17.2,950.7,0.4,0.4,0.0,15.9,33.8,46800.0,50102.47
2018-04-28,1.667,0.708375,24.2,11.9,17.5,953.9,0.7,0.7,0.0,17.4,37.1,44490.04,50257.85
2018-04-29,1.333,0.70825,23.5,10.8,17.0,952.6,0.0,0.0,0.0,17.9,39.2,46197.57,50411.64
2018-04-30,2.333,1.25,24.4,10.1,16.5,950.4,1.5,1.5,0.0,13.2,26.3,38560.44,50563.67
2018-05-01,1.0,0.41650000000000004,23.6,10.3,17.2,949.7,0.1,0.1,0.0,11.8,25.6,42375.67,50713.81
2018-05-02,2.0,0.958375,26.1,9.7,17.7,948.3,0.0,0.0,0.0,17.1,36.4,47063.05,50861.9
2018-05-03,1.333,0.6248750000000001,23.8,10.9,17.1,946.2,0.6,0.6,0.0,15.8,35.6,39827.38,51007.8
2018-05-04,1.333,0.875,25.6,13.9,18.9,947.6,0.0,0.0,0.0,20.2,43.2,45712.99,51151.45
2018-05-05,5.667,2.875125,24.6,12.8,18.6,948.4,0.0,0.0,0.0,17.7,41.0,46956.15,51293.94
2018-05-06,5.667,3.70825,21.7,12.8,17.4,948.0,3.8,3.8,0.0,14.0,38.5,46800.0,51435.47
2018-05-07,4.0,3.0416250000000002,20.0,12.9,16.2,948.3,6.8,6.8,0.0,11.2,33.1,34157.26,51575.93
2018-05-08,3.667,2.8335,22.0,11.2,16.3,944.1,0.0,0.0,0.0,9.4,29.9,46855.09,51715.17
2018-05-09,4.0,2.7916250000000002,23.5,10.6,16.8,942.2,0.0,0.0,0.0,13.0,29.2,48165.42,51853.09
2018-05-10,3.333,2.41675,18.5,11.8,15.0,944.3,1.8,1.8,0.0,13.8,29.5,32767.94,51989.55
2018-05-11,3.667,2.833375,19.5,10.9,15.3,949.8,1.1,1.1,0.0,12.8,31.7,46788.85,52124.4
2018-05-12,3.667,1.750125,21.2,9.0,15.4,950.6,0.9,0.9,0.0,8.9,20.9,45022.33,52257.53
2018-05-13,2.333,1.916625,19.9,10.0,15.0,947.8,1.4,1.4,0.0,13.0,30.6,47715.78,52388.78
2018-05-14,2.0,0.9585,20.0,12.4,15.3,947.8,7.1,7.1,0.0,10.4,34.2,37156.51,52518.02
2018-05-15,1.333,0.625,22.6,10.6,17.0,948.7,0.8,0.8,0.0,11.7,38.2,46684.51,52645.11
2018-05-16,1.333,0.6665,23.6,12.5,17.3,948.3,0.6,0.6,0.0,9.8,25.2,47979.2,52769.89
2018-05-17,3.0,2.29175,22.6,11.2,16.9,949.7,0.2,0.2,0.0,12.5,29.5,48848.46,52892.22
